id_contrato,dt_contratacao,vr_financiado,vr_entrada,tx_juros_anual,prazo_meses,faixa_renda,uf,tipo_imovel,programa_social,score_credito_contratacao,ltv,fl_ever_inadimplente,qtd_meses_observados,max_dias_atraso,primeiro_mes_observado,ultimo_mes_observado
2242,2022-07-28,359289.06,75513.52,8.47,120,6 a 10 SM,MG,Novo,FGTS,562,82.63,0,29,41,2022-08-01,2024-12-01
2243,2022-07-28,142973.18,26010.92,5.0,360,3 a 6 SM,PE,Usado,MCMV,643,84.61,1,29,141,2022-08-01,2024-12-01
2244,2022-07-28,296319.65,55600.26,8.27,120,3 a 6 SM,RJ,Usado,FGTS,630,84.2,1,29,96,2022-08-01,2024-12-01
2245,2022-07-28,140701.36,34666.93,6.99,120,3 a 6 SM,CE,Usado,MCMV,723,80.23,0,29,90,2022-08-01,2024-12-01
2246,2022-07-28,217518.03,89142.81,7.54,300,Acima de 10 SM,RS,Novo,FGTS,694,70.93,0,29,88,2022-08-01,2024-12-01
2247,2022-07-28,209313.32,58106.49,9.14,360,Acima de 10 SM,BA,Usado,FGTS,809,78.27,0,29,78,2022-08-01,2024-12-01
2248,2022-07-28,326859.26,103574.85,8.22,300,6 a 10 SM,AM,Usado,FGTS,693,75.94,0,29,49,2022-08-01,2024-12-01
2249,2022-08-01,276778.16,71034.8,9.18,180,6 a 10 SM,RS,Usado,FGTS,673,79.58,1,28,125,2022-09-01,2024-12-01
2250,2022-08-01,300158.2,118472.18,7.39,360,Acima de 10 SM,BA,Novo,FGTS,655,71.7,0,28,40,2022-09-01,2024-12-01
2251,2022-08-01,134882.04,20273.91,5.71,300,Até 3 SM,SP,Novo,MCMV,680,86.93,0,28,64,2022-09-01,2024-12-01
2252,2022-08-01,234626.31,42179.25,9.45,240,6 a 10 SM,PE,Novo,FGTS,763,84.76,1,28,121,2022-09-01,2024-12-01
2253,2022-08-01,117088.48,15636.49,7.81,180,Até 3 SM,SP,Novo,FGTS,468,88.22,1,28,118,2022-09-01,2024-12-01
2254,2022-08-01,134241.85,14963.18,4.89,240,Até 3 SM,BA,Novo,MCMV,586,89.97,1,28,135,2022-09-01,2024-12-01
2255,2022-08-01,285562.33,52106.51,9.47,360,3 a 6 SM,CE,Usado,Livre,609,84.57,1,28,148,2022-09-01,2024-12-01
2256,2022-08-01,137759.39,23585.81,8.3,360,Até 3 SM,AC,Usado,FGTS,614,85.38,0,28,64,2022-09-01,2024-12-01
2257,2022-08-01,100000.0,17092.09,8.57,360,Até 3 SM,ES,Usado,FGTS,559,85.4,1,28,135,2022-09-01,2024-12-01
2258,2022-08-01,133310.35,29379.38,4.8,300,3 a 6 SM,BA,Usado,MCMV,671,81.94,1,28,119,2022-09-01,2024-12-01
2259,2022-08-01,130359.75,20408.35,6.43,240,Até 3 SM,RS,Usado,MCMV,681,86.46,0,28,45,2022-09-01,2024-12-01
2260,2022-08-02,258352.25,61520.82,8.03,120,6 a 10 SM,MS,Usado,FGTS,692,80.77,1,28,153,2022-09-01,2024-12-01
2261,2022-08-02,81610.78,9459.15,5.35,300,Até 3 SM,MG,Usado,MCMV,553,89.61,1,28,148,2022-09-01,2024-12-01
2262,2022-08-02,173429.51,33959.2,8.3,240,3 a 6 SM,MG,Novo,FGTS,820,83.63,0,28,58,2022-09-01,2024-12-01
2263,2022-08-02,162275.02,26210.94,7.55,180,3 a 6 SM,PE,Usado,FGTS,584,86.09,1,28,124,2022-09-01,2024-12-01
2264,2022-08-02,137747.58,15356.63,4.65,240,Até 3 SM,RJ,Novo,MCMV,607,89.97,1,28,118,2022-09-01,2024-12-01
2265,2022-08-02,157311.17,23935.52,6.54,300,Até 3 SM,SP,Usado,MCMV,520,86.79,0,28,55,2022-09-01,2024-12-01
2266,2022-08-02,151599.24,35317.67,9.17,300,6 a 10 SM,SP,Novo,FGTS,742,81.11,0,28,69,2022-09-01,2024-12-01
2267,2022-08-02,147598.1,17385.55,7.09,300,Até 3 SM,PR,Novo,FGTS,732,89.46,0,28,56,2022-09-01,2024-12-01
2268,2022-08-02,424256.43,99858.17,10.97,300,6 a 10 SM,MA,Usado,Livre,603,80.95,1,28,148,2022-09-01,2024-12-01
2269,2022-08-02,187488.57,73665.73,9.37,180,Acima de 10 SM,SC,Usado,FGTS,743,71.79,1,28,121,2022-09-01,2024-12-01
2270,2022-08-02,221055.67,24701.1,8.77,300,Até 3 SM,PB,Usado,FGTS,600,89.95,0,28,85,2022-09-01,2024-12-01
2271,2022-08-02,116584.85,15233.98,5.76,300,Até 3 SM,ES,Usado,MCMV,695,88.44,0,28,8,2022-09-01,2024-12-01
2272,2022-08-03,143237.57,22854.3,5.11,360,Até 3 SM,SP,Novo,MCMV,522,86.24,1,28,134,2022-09-01,2024-12-01
2273,2022-08-03,274110.03,55970.7,10.36,360,3 a 6 SM,MA,Novo,Livre,664,83.04,1,28,142,2022-09-01,2024-12-01
2274,2022-08-03,247504.74,58805.02,7.79,300,6 a 10 SM,MT,Novo,FGTS,759,80.8,1,28,147,2022-09-01,2024-12-01
2275,2022-08-03,111273.61,18436.16,5.26,300,3 a 6 SM,MT,Usado,MCMV,682,85.79,1,28,128,2022-09-01,2024-12-01
2276,2022-08-03,349109.01,94321.41,9.24,300,6 a 10 SM,RN,Usado,FGTS,718,78.73,1,28,157,2022-09-01,2024-12-01
2277,2022-08-03,179772.2,29576.72,8.09,300,Até 3 SM,RJ,Usado,FGTS,524,85.87,1,28,117,2022-09-01,2024-12-01
2278,2022-08-03,84512.81,12916.18,6.82,300,Até 3 SM,PR,Novo,MCMV,584,86.74,1,28,161,2022-09-01,2024-12-01
2279,2022-08-04,237715.8,53114.43,8.63,240,6 a 10 SM,RS,Usado,FGTS,744,81.74,1,28,180,2022-09-01,2024-12-01
2280,2022-08-04,200000.0,49197.2,8.74,360,3 a 6 SM,GO,Usado,Livre,630,80.26,1,28,160,2022-09-01,2024-12-01
2281,2022-08-04,339096.38,73543.82,8.61,240,6 a 10 SM,GO,Usado,FGTS,734,82.18,1,28,132,2022-09-01,2024-12-01
2282,2022-08-04,127106.52,16399.53,6.0,300,Até 3 SM,RS,Novo,MCMV,517,88.57,1,28,140,2022-09-01,2024-12-01
2283,2022-08-04,393952.98,76910.06,7.08,180,6 a 10 SM,RN,Usado,FGTS,755,83.67,1,28,143,2022-09-01,2024-12-01
2284,2022-08-04,139946.58,22415.58,4.53,120,Até 3 SM,RJ,Usado,MCMV,607,86.19,0,28,90,2022-09-01,2024-12-01
2285,2022-08-04,129459.7,24657.69,4.66,180,3 a 6 SM,ES,Novo,MCMV,616,84.0,0,28,50,2022-09-01,2024-12-01
2286,2022-08-04,190560.81,23598.5,5.0,360,Até 3 SM,CE,Usado,MCMV,746,88.98,0,28,74,2022-09-01,2024-12-01
2287,2022-08-05,171253.02,25942.01,7.89,360,Até 3 SM,PR,Usado,FGTS,736,86.84,1,28,115,2022-09-01,2024-12-01
2288,2022-08-05,146559.65,29947.6,4.0,360,3 a 6 SM,MG,Novo,MCMV,640,83.03,0,28,85,2022-09-01,2024-12-01
2289,2022-08-05,165768.68,34550.31,9.07,120,3 a 6 SM,RJ,Novo,FGTS,747,82.75,0,28,42,2022-09-01,2024-12-01
2290,2022-08-05,171394.28,38617.04,6.18,360,3 a 6 SM,MG,Novo,MCMV,568,81.61,1,28,113,2022-09-01,2024-12-01
2291,2022-08-05,100000.0,15173.81,7.4,360,3 a 6 SM,PR,Novo,FGTS,622,86.83,1,28,165,2022-09-01,2024-12-01
2292,2022-08-05,116359.46,18440.34,5.37,240,Até 3 SM,TO,Usado,MCMV,413,86.32,0,28,67,2022-09-01,2024-12-01
2293,2022-08-05,126613.42,16451.77,7.27,360,Até 3 SM,RS,Novo,FGTS,728,88.5,1,28,136,2022-09-01,2024-12-01
2294,2022-08-05,212733.42,42675.13,9.96,360,3 a 6 SM,SP,Novo,Livre,519,83.29,1,28,111,2022-09-01,2024-12-01
2295,2022-08-05,272018.51,68091.13,11.68,360,6 a 10 SM,BA,Novo,Livre,709,79.98,1,28,157,2022-09-01,2024-12-01
2296,2022-08-06,113016.39,17376.87,6.08,180,3 a 6 SM,RJ,Novo,MCMV,651,86.67,0,28,58,2022-09-01,2024-12-01
2297,2022-08-06,113752.62,28145.76,5.15,180,3 a 6 SM,PB,Usado,MCMV,436,80.16,1,28,146,2022-09-01,2024-12-01
2298,2022-08-06,102910.82,25381.67,8.51,240,3 a 6 SM,PA,Novo,FGTS,775,80.22,1,28,149,2022-09-01,2024-12-01
2299,2022-08-06,275102.52,36369.47,7.95,240,Até 3 SM,RS,Novo,FGTS,413,88.32,1,28,152,2022-09-01,2024-12-01
2300,2022-08-06,177990.94,24011.31,7.78,360,Até 3 SM,MG,Usado,FGTS,548,88.11,1,28,99,2022-09-01,2024-12-01
2301,2022-08-06,167273.71,22693.48,8.43,300,Até 3 SM,RO,Usado,FGTS,657,88.05,1,28,172,2022-09-01,2024-12-01
2302,2022-08-06,178397.82,30724.06,8.2,300,Até 3 SM,AM,Usado,FGTS,530,85.31,0,28,44,2022-09-01,2024-12-01
2303,2022-08-06,193398.57,27892.81,7.19,360,Até 3 SM,MG,Usado,FGTS,522,87.4,1,28,122,2022-09-01,2024-12-01
2304,2022-08-07,108283.19,24071.1,7.27,180,3 a 6 SM,GO,Novo,FGTS,660,81.81,1,28,119,2022-09-01,2024-12-01
2305,2022-08-07,111593.78,19249.47,6.03,240,Até 3 SM,MT,Novo,MCMV,677,85.29,1,28,163,2022-09-01,2024-12-01
2306,2022-08-07,200000.0,30332.79,11.75,300,3 a 6 SM,SP,Novo,Livre,656,86.83,1,28,137,2022-09-01,2024-12-01
2307,2022-08-07,176609.48,39825.46,8.08,300,3 a 6 SM,AL,Novo,FGTS,775,81.6,1,28,121,2022-09-01,2024-12-01
2308,2022-08-07,134497.25,16680.77,7.07,360,Até 3 SM,MA,Usado,FGTS,595,88.97,1,28,164,2022-09-01,2024-12-01
2309,2022-08-07,260525.99,50742.25,7.03,360,3 a 6 SM,MG,Novo,FGTS,726,83.7,1,28,140,2022-09-01,2024-12-01
2310,2022-08-07,360449.63,111079.98,7.65,300,6 a 10 SM,RJ,Usado,FGTS,712,76.44,0,28,58,2022-09-01,2024-12-01
2311,2022-08-07,200000.0,27285.53,10.14,300,3 a 6 SM,PA,Usado,Livre,656,88.0,1,28,175,2022-09-01,2024-12-01
2312,2022-08-07,200000.0,40214.87,11.36,360,3 a 6 SM,PR,Novo,Livre,676,83.26,0,28,63,2022-09-01,2024-12-01
2313,2022-08-07,210744.52,58119.02,8.97,180,6 a 10 SM,PR,Usado,FGTS,779,78.38,0,28,82,2022-09-01,2024-12-01
2314,2022-08-07,316830.64,69628.94,9.77,180,6 a 10 SM,PR,Usado,Livre,750,81.98,1,28,127,2022-09-01,2024-12-01
2315,2022-08-07,110736.29,24731.16,7.85,300,3 a 6 SM,MT,Usado,FGTS,446,81.74,1,28,156,2022-09-01,2024-12-01
2316,2022-08-07,257751.73,78777.26,11.82,360,6 a 10 SM,RO,Usado,Livre,753,76.59,1,28,135,2022-09-01,2024-12-01
2317,2022-08-08,183921.84,28012.98,7.3,120,Até 3 SM,SP,Novo,FGTS,575,86.78,1,28,138,2022-09-01,2024-12-01
2318,2022-08-08,154936.54,17472.22,8.47,360,Até 3 SM,SP,Novo,FGTS,623,89.87,1,28,170,2022-09-01,2024-12-01
2319,2022-08-08,169385.3,36649.75,7.34,300,3 a 6 SM,SP,Usado,FGTS,606,82.21,1,28,129,2022-09-01,2024-12-01
2320,2022-08-08,332941.39,84645.08,7.77,300,6 a 10 SM,PB,Usado,FGTS,648,79.73,0,28,55,2022-09-01,2024-12-01
2321,2022-08-08,98809.37,15723.2,5.98,300,Até 3 SM,MG,Usado,MCMV,620,86.27,1,28,145,2022-09-01,2024-12-01
2322,2022-08-09,88503.12,11696.19,4.81,300,Até 3 SM,MG,Novo,MCMV,843,88.33,1,28,179,2022-09-01,2024-12-01
2323,2022-08-09,161813.16,38429.8,4.32,180,3 a 6 SM,RS,Usado,MCMV,567,80.81,1,28,93,2022-09-01,2024-12-01
2324,2022-08-09,128918.45,14868.61,7.51,360,Até 3 SM,BA,Usado,FGTS,569,89.66,1,28,110,2022-09-01,2024-12-01
2325,2022-08-09,289864.56,57753.3,8.62,180,6 a 10 SM,CE,Usado,Livre,768,83.39,1,28,130,2022-09-01,2024-12-01
2326,2022-08-09,270085.54,78357.36,8.72,300,Acima de 10 SM,CE,Novo,FGTS,807,77.51,1,28,140,2022-09-01,2024-12-01
2327,2022-08-09,204672.04,31885.26,11.53,180,3 a 6 SM,BA,Usado,Livre,615,86.52,1,28,132,2022-09-01,2024-12-01
2328,2022-08-09,128100.3,14833.05,8.15,360,Até 3 SM,SP,Novo,FGTS,490,89.62,1,28,169,2022-09-01,2024-12-01
2329,2022-08-09,228484.51,86623.87,7.69,300,Acima de 10 SM,MG,Novo,FGTS,755,72.51,0,28,80,2022-09-01,2024-12-01
2330,2022-08-09,116978.37,18104.99,5.62,120,Até 3 SM,SP,Usado,MCMV,626,86.6,1,28,106,2022-09-01,2024-12-01
2331,2022-08-09,305094.25,86759.36,10.16,180,Acima de 10 SM,RN,Usado,Livre,695,77.86,1,28,98,2022-09-01,2024-12-01
2332,2022-08-09,254892.75,76329.35,7.07,360,6 a 10 SM,RS,Usado,FGTS,786,76.96,1,28,176,2022-09-01,2024-12-01
2333,2022-08-10,207715.82,34233.63,8.6,180,3 a 6 SM,MG,Usado,FGTS,539,85.85,1,28,136,2022-09-01,2024-12-01
2334,2022-08-10,224389.97,64296.17,8.27,180,6 a 10 SM,GO,Novo,FGTS,659,77.73,1,28,168,2022-09-01,2024-12-01
2335,2022-08-10,229683.25,58876.4,8.97,240,6 a 10 SM,RJ,Usado,FGTS,503,79.6,0,28,50,2022-09-01,2024-12-01
2336,2022-08-10,212346.45,25385.2,8.64,300,Até 3 SM,SC,Novo,FGTS,609,89.32,1,28,145,2022-09-01,2024-12-01
2337,2022-08-10,253836.13,71640.77,9.06,300,6 a 10 SM,MS,Novo,Livre,638,77.99,1,28,159,2022-09-01,2024-12-01
2338,2022-08-10,183450.41,27348.88,7.14,300,3 a 6 SM,RJ,Novo,FGTS,637,87.03,0,28,52,2022-09-01,2024-12-01
2339,2022-08-10,100000.0,18719.4,9.23,300,3 a 6 SM,RJ,Usado,FGTS,604,84.23,1,28,130,2022-09-01,2024-12-01
2340,2022-08-10,120447.28,16503.07,4.93,120,3 a 6 SM,ES,Novo,MCMV,674,87.95,1,28,151,2022-09-01,2024-12-01
2341,2022-08-10,210397.55,43898.91,11.93,240,3 a 6 SM,SP,Usado,Livre,580,82.74,1,28,97,2022-09-01,2024-12-01
2342,2022-08-10,197502.94,36079.9,7.97,300,3 a 6 SM,MG,Usado,FGTS,594,84.55,1,28,121,2022-09-01,2024-12-01
2343,2022-08-10,235994.43,75472.89,7.37,360,6 a 10 SM,SP,Novo,FGTS,679,75.77,0,28,34,2022-09-01,2024-12-01
2344,2022-08-10,147968.85,18064.43,9.49,300,Até 3 SM,SP,Novo,FGTS,620,89.12,1,28,180,2022-09-01,2024-12-01
2345,2022-08-11,163620.78,40499.42,8.23,300,3 a 6 SM,GO,Usado,FGTS,728,80.16,1,28,122,2022-09-01,2024-12-01
2346,2022-08-11,341896.8,53379.94,8.67,360,Até 3 SM,SP,Novo,FGTS,635,86.5,1,28,101,2022-09-01,2024-12-01
2347,2022-08-11,282903.86,57572.82,8.95,300,3 a 6 SM,SP,Usado,Livre,699,83.09,0,28,72,2022-09-01,2024-12-01
2348,2022-08-11,124157.1,28864.58,9.43,360,3 a 6 SM,SP,Novo,FGTS,709,81.14,1,28,168,2022-09-01,2024-12-01
2349,2022-08-11,200000.0,42658.16,10.12,240,3 a 6 SM,PE,Usado,Livre,636,82.42,1,28,140,2022-09-01,2024-12-01
2350,2022-08-11,237135.81,56174.64,8.83,360,3 a 6 SM,RS,Usado,FGTS,657,80.85,0,28,89,2022-09-01,2024-12-01
2351,2022-08-11,356110.2,118374.8,11.57,300,6 a 10 SM,SP,Usado,Livre,784,75.05,1,28,100,2022-09-01,2024-12-01
2352,2022-08-11,194486.87,33335.82,8.81,360,Até 3 SM,SP,Novo,FGTS,574,85.37,1,28,113,2022-09-01,2024-12-01
2353,2022-08-12,221453.97,39006.02,7.51,120,Até 3 SM,MG,Novo,FGTS,583,85.02,1,28,147,2022-09-01,2024-12-01
2354,2022-08-12,127022.68,22313.46,7.06,360,3 a 6 SM,MG,Novo,FGTS,613,85.06,1,28,137,2022-09-01,2024-12-01
2355,2022-08-12,192145.74,33938.6,7.11,300,6 a 10 SM,SP,Usado,FGTS,603,84.99,0,28,66,2022-09-01,2024-12-01
2356,2022-08-12,135501.31,19402.35,7.92,180,Até 3 SM,RJ,Usado,FGTS,588,87.47,1,28,175,2022-09-01,2024-12-01
2357,2022-08-12,202813.09,23122.06,5.35,360,Até 3 SM,MG,Novo,MCMV,581,89.77,1,28,101,2022-09-01,2024-12-01
2358,2022-08-12,123122.5,20854.56,6.92,300,Até 3 SM,SP,Usado,MCMV,570,85.52,1,28,142,2022-09-01,2024-12-01
2359,2022-08-12,169175.96,25967.8,4.56,300,3 a 6 SM,RO,Novo,MCMV,604,86.69,0,28,29,2022-09-01,2024-12-01
2360,2022-08-12,200000.0,28208.7,11.25,240,3 a 6 SM,PR,Usado,Livre,630,87.64,0,28,45,2022-09-01,2024-12-01
2361,2022-08-12,167534.06,20296.89,4.04,180,Até 3 SM,SP,Usado,MCMV,599,89.19,1,28,119,2022-09-01,2024-12-01
2362,2022-08-12,155782.61,24029.97,8.0,300,Até 3 SM,SC,Novo,FGTS,636,86.64,1,28,130,2022-09-01,2024-12-01
2363,2022-08-12,170454.18,63682.94,8.41,240,Acima de 10 SM,SP,Usado,FGTS,690,72.8,0,28,52,2022-09-01,2024-12-01
2364,2022-08-12,113084.02,18374.96,6.02,360,Até 3 SM,SP,Novo,MCMV,541,86.02,1,28,150,2022-09-01,2024-12-01
2365,2022-08-13,200000.0,49420.85,8.67,300,3 a 6 SM,PR,Usado,Livre,562,80.19,1,28,172,2022-09-01,2024-12-01
2366,2022-08-13,405280.21,75011.74,8.73,180,6 a 10 SM,TO,Usado,FGTS,785,84.38,1,28,141,2022-09-01,2024-12-01
2367,2022-08-13,118854.13,13846.37,7.77,180,Até 3 SM,SP,Novo,FGTS,519,89.57,1,28,140,2022-09-01,2024-12-01
2368,2022-08-13,134128.6,24651.33,6.14,360,3 a 6 SM,PA,Usado,MCMV,624,84.47,0,28,84,2022-09-01,2024-12-01
2369,2022-08-13,136750.61,22160.61,5.11,300,3 a 6 SM,SP,Novo,MCMV,601,86.05,1,28,171,2022-09-01,2024-12-01
2370,2022-08-14,267605.94,86857.53,7.57,360,Acima de 10 SM,MG,Novo,FGTS,628,75.5,1,28,136,2022-09-01,2024-12-01
2371,2022-08-14,113708.47,16561.35,8.98,360,3 a 6 SM,MS,Usado,FGTS,534,87.29,1,28,148,2022-09-01,2024-12-01
2372,2022-08-14,347225.71,89396.11,11.89,180,6 a 10 SM,RN,Novo,Livre,738,79.53,1,28,147,2022-09-01,2024-12-01
2373,2022-08-14,80000.0,11781.24,4.44,240,Até 3 SM,SP,Usado,MCMV,652,87.16,1,28,163,2022-09-01,2024-12-01
2374,2022-08-14,200000.0,47382.74,11.73,300,3 a 6 SM,SP,Usado,Livre,701,80.85,1,28,111,2022-09-01,2024-12-01
2375,2022-08-14,257830.08,29739.28,7.92,180,Até 3 SM,ES,Novo,FGTS,650,89.66,1,28,95,2022-09-01,2024-12-01
2376,2022-08-14,85271.62,9658.87,6.5,240,Até 3 SM,RJ,Novo,MCMV,593,89.83,1,28,142,2022-09-01,2024-12-01
2377,2022-08-14,178936.73,30484.15,7.64,360,Até 3 SM,BA,Usado,FGTS,594,85.44,1,28,168,2022-09-01,2024-12-01
2378,2022-08-14,250000.0,52020.17,11.32,240,6 a 10 SM,SP,Usado,Livre,713,82.78,1,28,122,2022-09-01,2024-12-01
2379,2022-08-14,160819.26,48844.85,7.57,180,Acima de 10 SM,RN,Usado,FGTS,723,76.7,0,28,32,2022-09-01,2024-12-01
2380,2022-08-14,213208.95,33076.51,10.46,360,3 a 6 SM,AM,Usado,Livre,707,86.57,1,28,141,2022-09-01,2024-12-01
2381,2022-08-14,119388.25,20157.33,4.85,180,Até 3 SM,AC,Usado,MCMV,647,85.56,1,28,96,2022-09-01,2024-12-01
2382,2022-08-14,201184.19,43974.22,7.52,360,3 a 6 SM,SP,Novo,FGTS,655,82.06,0,28,73,2022-09-01,2024-12-01
2383,2022-08-14,336673.72,90619.76,8.02,360,6 a 10 SM,PE,Usado,FGTS,771,78.79,0,28,78,2022-09-01,2024-12-01
2384,2022-08-14,200000.0,35708.13,11.2,360,3 a 6 SM,SP,Usado,Livre,745,84.85,0,28,26,2022-09-01,2024-12-01
2385,2022-08-14,108187.33,24478.23,4.64,360,3 a 6 SM,RN,Usado,MCMV,684,81.55,0,28,72,2022-09-01,2024-12-01
2386,2022-08-15,182543.58,26084.89,6.66,240,Até 3 SM,ES,Usado,MCMV,474,87.5,1,28,131,2022-09-01,2024-12-01
2387,2022-08-15,130887.84,21509.72,7.22,360,3 a 6 SM,MG,Novo,FGTS,509,85.89,1,28,173,2022-09-01,2024-12-01
2388,2022-08-15,121078.93,25109.0,6.56,120,3 a 6 SM,BA,Usado,MCMV,689,82.82,1,28,154,2022-09-01,2024-12-01
2389,2022-08-15,247596.99,29871.53,8.51,360,Até 3 SM,PE,Novo,FGTS,462,89.23,0,28,40,2022-09-01,2024-12-01
2390,2022-08-15,228808.52,42363.11,9.61,300,3 a 6 SM,AL,Usado,Livre,578,84.38,0,28,56,2022-09-01,2024-12-01
2391,2022-08-15,419133.43,78914.77,9.32,180,6 a 10 SM,PR,Novo,FGTS,733,84.16,1,28,105,2022-09-01,2024-12-01
2392,2022-08-15,304303.68,55181.81,8.72,360,6 a 10 SM,RJ,Novo,FGTS,767,84.65,1,28,98,2022-09-01,2024-12-01
2393,2022-08-15,181526.5,37447.77,6.93,300,3 a 6 SM,RJ,Novo,MCMV,734,82.9,1,28,172,2022-09-01,2024-12-01
2394,2022-08-15,124224.34,21857.28,4.3,180,Até 3 SM,BA,Novo,MCMV,602,85.04,0,28,74,2022-09-01,2024-12-01
2395,2022-08-15,117134.69,19526.01,4.68,120,Até 3 SM,SP,Novo,MCMV,589,85.71,1,28,167,2022-09-01,2024-12-01
2396,2022-08-15,200000.0,35377.47,8.78,180,3 a 6 SM,PR,Usado,Livre,614,84.97,1,28,118,2022-09-01,2024-12-01
2397,2022-08-15,314814.03,84225.68,9.91,360,6 a 10 SM,MG,Usado,Livre,850,78.89,1,28,145,2022-09-01,2024-12-01
2398,2022-08-15,118573.86,16610.0,4.85,180,Até 3 SM,MG,Usado,MCMV,679,87.71,0,28,60,2022-09-01,2024-12-01
2399,2022-08-15,139309.59,21635.85,7.36,360,Até 3 SM,RJ,Novo,FGTS,655,86.56,0,28,86,2022-09-01,2024-12-01
2400,2022-08-15,105736.0,16895.99,4.1,300,Até 3 SM,RS,Usado,MCMV,606,86.22,1,28,103,2022-09-01,2024-12-01
2401,2022-08-16,91326.33,15900.53,5.49,360,3 a 6 SM,MS,Novo,MCMV,741,85.17,1,28,102,2022-09-01,2024-12-01
2402,2022-08-16,80000.0,19993.29,5.24,180,3 a 6 SM,RJ,Novo,MCMV,691,80.01,0,28,32,2022-09-01,2024-12-01
2403,2022-08-16,335523.71,91064.09,9.04,360,6 a 10 SM,CE,Usado,FGTS,897,78.65,1,28,98,2022-09-01,2024-12-01
2404,2022-08-16,108122.14,12826.06,9.35,240,Até 3 SM,SP,Novo,FGTS,548,89.4,1,28,107,2022-09-01,2024-12-01
2405,2022-08-16,111317.46,17622.27,7.23,180,3 a 6 SM,SP,Usado,FGTS,601,86.33,1,28,130,2022-09-01,2024-12-01
2406,2022-08-16,168908.42,36047.49,8.48,240,6 a 10 SM,RJ,Usado,FGTS,565,82.41,1,28,147,2022-09-01,2024-12-01
2407,2022-08-16,156007.16,27850.65,4.66,300,3 a 6 SM,MG,Usado,MCMV,591,84.85,1,28,157,2022-09-01,2024-12-01
2408,2022-08-16,191701.09,60346.42,8.83,120,6 a 10 SM,RJ,Usado,FGTS,755,76.06,0,28,52,2022-09-01,2024-12-01
2409,2022-08-16,500000.0,115951.11,8.35,240,6 a 10 SM,MA,Novo,FGTS,897,81.18,0,28,64,2022-09-01,2024-12-01
2410,2022-08-16,326844.32,59910.71,8.29,180,6 a 10 SM,DF,Usado,FGTS,691,84.51,1,28,98,2022-09-01,2024-12-01
2411,2022-08-16,135971.64,16523.28,4.92,300,Até 3 SM,SP,Usado,MCMV,567,89.16,1,28,136,2022-09-01,2024-12-01
2412,2022-08-17,200000.0,45621.58,8.56,300,3 a 6 SM,MG,Usado,Livre,652,81.43,0,28,68,2022-09-01,2024-12-01
2413,2022-08-17,180468.9,73992.54,7.06,120,Acima de 10 SM,SP,Novo,FGTS,827,70.92,0,28,42,2022-09-01,2024-12-01
2414,2022-08-17,309080.93,59745.96,8.57,360,3 a 6 SM,RS,Novo,FGTS,671,83.8,1,28,143,2022-09-01,2024-12-01
2415,2022-08-17,200000.0,28730.95,8.76,360,3 a 6 SM,MG,Novo,Livre,500,87.44,1,28,98,2022-09-01,2024-12-01
2416,2022-08-17,354948.65,116854.1,9.02,300,6 a 10 SM,RN,Novo,FGTS,734,75.23,1,28,106,2022-09-01,2024-12-01
2417,2022-08-17,200000.0,45887.66,9.87,240,3 a 6 SM,SP,Novo,Livre,745,81.34,0,28,29,2022-09-01,2024-12-01
2418,2022-08-17,118356.62,18854.93,5.81,120,3 a 6 SM,SE,Novo,MCMV,601,86.26,1,28,126,2022-09-01,2024-12-01
2419,2022-08-17,146768.35,23574.04,9.07,240,Até 3 SM,SP,Usado,FGTS,642,86.16,1,28,175,2022-09-01,2024-12-01
2420,2022-08-17,144861.99,22509.43,7.83,360,3 a 6 SM,BA,Novo,FGTS,446,86.55,0,28,57,2022-09-01,2024-12-01
2421,2022-08-17,137876.65,20143.51,4.89,180,Até 3 SM,MA,Usado,MCMV,454,87.25,1,28,139,2022-09-01,2024-12-01
2422,2022-08-17,108317.27,16986.19,4.34,360,Até 3 SM,MS,Usado,MCMV,491,86.44,1,28,145,2022-09-01,2024-12-01
2423,2022-08-17,300799.81,93160.29,9.01,360,6 a 10 SM,SP,Novo,FGTS,540,76.35,1,28,140,2022-09-01,2024-12-01
2424,2022-08-17,111211.94,14349.98,4.5,300,Até 3 SM,CE,Usado,MCMV,561,88.57,1,28,162,2022-09-01,2024-12-01
2425,2022-08-17,172516.54,22304.23,8.55,360,Até 3 SM,RN,Novo,FGTS,552,88.55,1,28,178,2022-09-01,2024-12-01
2426,2022-08-17,188255.95,48736.0,9.37,180,6 a 10 SM,SP,Novo,FGTS,767,79.44,1,28,110,2022-09-01,2024-12-01
2427,2022-08-18,130443.7,22523.71,9.2,180,Até 3 SM,RS,Usado,FGTS,579,85.28,1,28,111,2022-09-01,2024-12-01
2428,2022-08-18,207408.7,45484.87,7.95,240,6 a 10 SM,DF,Usado,FGTS,595,82.01,1,28,120,2022-09-01,2024-12-01
2429,2022-08-18,380026.35,103091.1,9.9,360,6 a 10 SM,SP,Novo,Livre,712,78.66,0,28,79,2022-09-01,2024-12-01
2430,2022-08-18,207820.24,41247.15,8.65,180,3 a 6 SM,PR,Novo,FGTS,664,83.44,1,28,136,2022-09-01,2024-12-01
2431,2022-08-18,177654.39,22172.44,5.16,300,Até 3 SM,PE,Novo,MCMV,467,88.9,0,28,75,2022-09-01,2024-12-01
