id_contrato,dt_contratacao,vr_financiado,vr_entrada,tx_juros_anual,prazo_meses,faixa_renda,uf,tipo_imovel,programa_social,score_credito_contratacao,ltv,fl_ever_inadimplente,primeiro_mes_observado,ultimo_mes_observado,qtd_meses_observados,max_dias_atraso,regiao,score_100,ltv_10pp,prazo_5anos,log_vr_financiado
2185,2022-07-22,296345.74,97157.06,7.04,300,6 a 10 SM,MT,Usado,FGTS,756,75.31,1,2022-08-01,2024-12-01,29,155,Centro-Oeste,7.56,7.531000000000001,5.0,12.599282092218115
2186,2022-07-22,169653.82,63320.49,7.09,360,Acima de 10 SM,MG,Novo,FGTS,746,72.82,1,2022-08-01,2024-12-01,29,146,Sudeste,7.46,7.281999999999999,6.0,12.041515286905529
2187,2022-07-22,98060.05,21260.0,6.65,360,3 a 6 SM,RJ,Usado,MCMV,665,82.18,1,2022-08-01,2024-12-01,29,141,Sudeste,6.65,8.218,6.0,11.493335325096997
2188,2022-07-22,105217.34,20008.28,9.32,180,3 a 6 SM,AL,Usado,FGTS,611,84.02,1,2022-08-01,2024-12-01,29,109,Nordeste,6.11,8.402,3.0,11.563783394600295
2189,2022-07-22,238582.99,48626.58,7.49,360,6 a 10 SM,RN,Usado,FGTS,537,83.07,1,2022-08-01,2024-12-01,29,156,Nordeste,5.37,8.306999999999999,6.0,12.382472495241268
2190,2022-07-23,145021.59,29391.62,7.86,120,3 a 6 SM,PB,Usado,FGTS,663,83.15,1,2022-08-01,2024-12-01,29,141,Nordeste,6.63,8.315000000000001,2.0,11.884637906870445
2191,2022-07-23,345720.69,91896.68,10.28,360,6 a 10 SM,RJ,Usado,Livre,729,79.0,1,2022-08-01,2024-12-01,29,167,Sudeste,7.29,7.9,6.0,12.753386473699363
2192,2022-07-23,204302.86,23050.06,7.95,300,Até 3 SM,RS,Novo,FGTS,587,89.86,1,2022-08-01,2024-12-01,29,109,Sul,5.87,8.986,5.0,12.227358779728775
2193,2022-07-23,136340.33,18674.3,6.31,300,Até 3 SM,SP,Novo,MCMV,473,87.95,1,2022-08-01,2024-12-01,29,144,Sudeste,4.73,8.795,5.0,11.822909465333387
2194,2022-07-23,207490.77,31709.42,9.39,240,Até 3 SM,MG,Novo,FGTS,667,86.74,0,2022-08-01,2024-12-01,29,65,Sudeste,6.67,8.674,4.0,12.24284213573583
2195,2022-07-23,200071.89,60987.06,7.11,120,Acima de 10 SM,MA,Novo,FGTS,900,76.64,0,2022-08-01,2024-12-01,29,2,Nordeste,9.0,7.664,2.0,12.2064320309435
2196,2022-07-23,275929.56,70663.65,9.0,360,Acima de 10 SM,SP,Novo,FGTS,728,79.61,1,2022-08-01,2024-12-01,29,121,Sudeste,7.28,7.961,6.0,12.527900894734483
2197,2022-07-23,358689.49,78190.19,7.83,300,3 a 6 SM,RJ,Novo,FGTS,583,82.1,0,2022-08-01,2024-12-01,29,83,Sudeste,5.83,8.209999999999999,5.0,12.790212362840208
2198,2022-07-23,80000.0,15208.98,6.44,360,3 a 6 SM,MG,Usado,MCMV,539,84.03,0,2022-08-01,2024-12-01,29,88,Sudeste,5.39,8.403,6.0,11.289781913656018
2199,2022-07-23,194479.68,58779.11,8.55,300,6 a 10 SM,MG,Usado,FGTS,750,76.79,0,2022-08-01,2024-12-01,29,72,Sudeste,7.5,7.679,5.0,12.17808296357524
2200,2022-07-23,142511.57,18636.18,4.35,360,Até 3 SM,MG,Usado,MCMV,616,88.44,1,2022-08-01,2024-12-01,29,172,Sudeste,6.16,8.844,6.0,11.867178468377327
2201,2022-07-24,101145.43,12906.33,5.73,300,Até 3 SM,RJ,Usado,MCMV,527,88.68,0,2022-08-01,2024-12-01,29,82,Sudeste,5.27,8.868,5.0,11.524314661150115
2202,2022-07-24,157602.88,23556.32,4.4,240,Até 3 SM,SP,Usado,MCMV,546,87.0,1,2022-08-01,2024-12-01,29,157,Sudeste,5.46,8.7,4.0,11.967833730350621
2203,2022-07-24,102927.73,20042.01,6.14,180,3 a 6 SM,RS,Novo,MCMV,701,83.7,1,2022-08-01,2024-12-01,29,93,Sul,7.01,8.370000000000001,3.0,11.54178237045443
2204,2022-07-24,188471.56,25955.67,5.14,180,Até 3 SM,SC,Novo,MCMV,599,87.9,0,2022-08-01,2024-12-01,29,73,Sul,5.99,8.790000000000001,3.0,12.14670239915581
2205,2022-07-24,300000.0,124412.78,9.87,360,Acima de 10 SM,PR,Usado,Livre,720,70.69,1,2022-08-01,2024-12-01,29,118,Sul,7.2,7.069,6.0,12.611537753638338
2206,2022-07-24,103474.15,16850.56,4.26,180,3 a 6 SM,PB,Novo,MCMV,552,86.0,1,2022-08-01,2024-12-01,29,100,Nordeste,5.52,8.6,3.0,11.547077102038617
2207,2022-07-24,300000.0,114054.71,10.94,240,Acima de 10 SM,MA,Usado,Livre,669,72.45,1,2022-08-01,2024-12-01,29,148,Nordeste,6.69,7.245,4.0,12.611537753638338
2208,2022-07-24,150391.74,25686.63,9.37,300,3 a 6 SM,MG,Usado,FGTS,704,85.41,1,2022-08-01,2024-12-01,29,168,Sudeste,7.04,8.541,5.0,11.92099876877694
2209,2022-07-24,96916.86,17744.73,4.81,240,3 a 6 SM,SP,Novo,MCMV,564,84.52,0,2022-08-01,2024-12-01,29,31,Sudeste,5.64,8.452,4.0,11.48160877655174
2210,2022-07-24,200000.0,31715.87,11.0,360,3 a 6 SM,BA,Usado,Livre,480,86.31,1,2022-08-01,2024-12-01,29,91,Nordeste,4.8,8.631,6.0,12.206072645530174
2211,2022-07-24,256474.96,83356.75,8.06,300,6 a 10 SM,MT,Usado,FGTS,721,75.47,1,2022-08-01,2024-12-01,29,148,Centro-Oeste,7.21,7.547,5.0,12.454786316995282
2212,2022-07-25,100000.0,24017.26,7.89,360,3 a 6 SM,RS,Novo,FGTS,683,80.63,0,2022-08-01,2024-12-01,29,58,Sul,6.83,8.062999999999999,6.0,11.512925464970229
2213,2022-07-25,304998.34,98712.74,7.54,240,6 a 10 SM,ES,Usado,FGTS,675,75.55,1,2022-08-01,2024-12-01,29,171,Sudeste,6.75,7.555,4.0,12.628061612951786
2214,2022-07-25,364271.42,121756.9,9.99,240,Acima de 10 SM,AM,Usado,Livre,806,74.95,0,2022-08-01,2024-12-01,29,26,Norte,8.06,7.495,4.0,12.805654528093731
2215,2022-07-25,233418.78,67324.15,7.87,240,Acima de 10 SM,BA,Usado,FGTS,707,77.61,0,2022-08-01,2024-12-01,29,78,Nordeste,7.07,7.761,4.0,12.360589458322577
2216,2022-07-25,200000.0,27840.97,11.54,300,3 a 6 SM,AL,Usado,Livre,727,87.78,1,2022-08-01,2024-12-01,29,155,Nordeste,7.27,8.778,5.0,12.206072645530174
2217,2022-07-25,336842.37,71348.36,9.16,180,6 a 10 SM,DF,Usado,FGTS,751,82.52,0,2022-08-01,2024-12-01,29,89,Centro-Oeste,7.51,8.251999999999999,3.0,12.727370355100652
2218,2022-07-25,115270.78,12879.43,5.68,180,Até 3 SM,SP,Usado,MCMV,519,89.95,1,2022-08-01,2024-12-01,29,145,Sudeste,5.19,8.995000000000001,3.0,11.655039248293773
2219,2022-07-26,107724.16,15790.83,4.87,360,3 a 6 SM,SP,Novo,MCMV,709,87.22,1,2022-08-01,2024-12-01,29,164,Sudeste,7.09,8.722,6.0,11.587329164820776
2220,2022-07-26,471709.32,119471.66,9.37,240,Acima de 10 SM,GO,Usado,FGTS,857,79.79,0,2022-08-01,2024-12-01,29,24,Centro-Oeste,8.57,7.979000000000001,4.0,13.064118227398128
2221,2022-07-26,183514.7,29749.34,9.31,240,3 a 6 SM,RJ,Novo,FGTS,635,86.05,1,2022-08-01,2024-12-01,29,163,Sudeste,6.35,8.605,4.0,12.120050052260034
2222,2022-07-26,207342.78,72744.3,8.8,360,Acima de 10 SM,PE,Usado,FGTS,848,74.03,1,2022-08-01,2024-12-01,29,162,Nordeste,8.48,7.4030000000000005,6.0,12.242128644716223
2223,2022-07-26,98934.22,17262.89,4.36,240,Até 3 SM,RS,Novo,MCMV,645,85.14,1,2022-08-01,2024-12-01,29,146,Sul,6.45,8.514,4.0,11.502210463831243
2224,2022-07-26,294701.51,86239.3,7.71,300,6 a 10 SM,SP,Usado,FGTS,781,77.36,0,2022-08-01,2024-12-01,29,67,Sudeste,7.81,7.736,5.0,12.593718292567427
2225,2022-07-26,212113.46,30728.01,7.18,240,Até 3 SM,CE,Novo,FGTS,569,87.35,1,2022-08-01,2024-12-01,29,172,Nordeste,5.69,8.735,4.0,12.26487659917101
2226,2022-07-27,110967.06,18839.24,7.46,300,Até 3 SM,SP,Novo,FGTS,729,85.49,1,2022-08-01,2024-12-01,29,111,Sudeste,7.29,8.549,5.0,11.616988679496714
2227,2022-07-27,159124.77,39424.52,5.16,180,3 a 6 SM,PA,Usado,MCMV,693,80.14,1,2022-08-01,2024-12-01,29,180,Norte,6.93,8.014,3.0,11.977443890454106
2228,2022-07-27,138657.18,32600.68,6.78,300,3 a 6 SM,RS,Novo,MCMV,560,80.96,0,2022-08-01,2024-12-01,29,49,Sul,5.6,8.096,5.0,11.839759834773444
2229,2022-07-27,192887.82,54085.08,8.32,300,6 a 10 SM,RS,Usado,FGTS,704,78.1,0,2022-08-01,2024-12-01,29,56,Sul,7.04,7.81,5.0,12.169864055376205
2230,2022-07-27,119798.83,18823.38,6.04,240,3 a 6 SM,MT,Usado,MCMV,547,86.42,0,2022-08-01,2024-12-01,29,81,Centro-Oeste,5.47,8.642,4.0,11.693569198338666
2231,2022-07-27,181883.79,24604.65,7.86,300,Até 3 SM,RJ,Usado,FGTS,575,88.08,1,2022-08-01,2024-12-01,29,175,Sudeste,5.75,8.808,5.0,12.11112324563695
2232,2022-07-27,301570.68,79242.74,9.0,120,6 a 10 SM,RN,Usado,FGTS,731,79.19,1,2022-08-01,2024-12-01,29,129,Nordeste,7.31,7.919,2.0,12.616759695536157
2233,2022-07-27,113835.16,15996.05,5.52,360,Até 3 SM,RR,Usado,MCMV,756,87.68,1,2022-08-01,2024-12-01,29,149,Norte,7.56,8.768,6.0,11.642506716048246
2234,2022-07-28,513471.91,153668.77,11.75,360,Acima de 10 SM,RJ,Novo,Livre,762,76.97,1,2022-08-01,2024-12-01,29,145,Sudeste,7.62,7.697,6.0,13.148950603835985
2235,2022-07-28,298606.55,59703.39,10.86,240,6 a 10 SM,RO,Novo,Livre,718,83.34,1,2022-08-01,2024-12-01,29,160,Norte,7.18,8.334,4.0,12.606882099546576
2236,2022-07-28,89079.73,16187.53,5.99,240,3 a 6 SM,MG,Usado,MCMV,572,84.62,0,2022-08-01,2024-12-01,29,87,Sudeste,5.72,8.462,4.0,11.397287090383324
2237,2022-07-28,98891.61,14895.87,5.58,300,Até 3 SM,MA,Usado,MCMV,722,86.91,0,2022-08-01,2024-12-01,29,80,Nordeste,7.22,8.690999999999999,5.0,11.501779680847454
2238,2022-07-28,364333.21,89514.6,10.87,300,6 a 10 SM,RJ,Usado,Livre,807,80.28,1,2022-08-01,2024-12-01,29,158,Sudeste,8.07,8.028,5.0,12.805824139972668
2239,2022-07-28,158917.28,22888.48,8.81,360,3 a 6 SM,SP,Novo,FGTS,522,87.41,1,2022-08-01,2024-12-01,29,124,Sudeste,5.22,8.741,6.0,11.976139094252236
2240,2022-07-28,200000.0,47571.88,10.83,360,3 a 6 SM,BA,Usado,Livre,701,80.78,1,2022-08-01,2024-12-01,29,160,Nordeste,7.01,8.078,6.0,12.206072645530174
2241,2022-07-28,164959.84,29594.14,8.93,240,3 a 6 SM,BA,Usado,FGTS,629,84.79,1,2022-08-01,2024-12-01,29,93,Nordeste,6.29,8.479000000000001,4.0,12.013457329318213
2242,2022-07-28,359289.06,75513.52,8.47,120,6 a 10 SM,MG,Novo,FGTS,562,82.63,0,2022-08-01,2024-12-01,29,41,Sudeste,5.62,8.263,2.0,12.791882524544542
2243,2022-07-28,142973.18,26010.92,5.0,360,3 a 6 SM,PE,Usado,MCMV,643,84.61,1,2022-08-01,2024-12-01,29,141,Nordeste,6.43,8.461,6.0,11.870412339204332
2244,2022-07-28,296319.65,55600.26,8.27,120,3 a 6 SM,RJ,Usado,FGTS,630,84.2,1,2022-08-01,2024-12-01,29,96,Sudeste,6.3,8.42,2.0,12.599194049283746
2245,2022-07-28,140701.36,34666.93,6.99,120,3 a 6 SM,CE,Usado,MCMV,723,80.23,0,2022-08-01,2024-12-01,29,90,Nordeste,7.23,8.023,2.0,11.8543949090117
2246,2022-07-28,217518.03,89142.81,7.54,300,Acima de 10 SM,RS,Novo,FGTS,694,70.93,0,2022-08-01,2024-12-01,29,88,Sul,6.94,7.093000000000001,5.0,12.290037022626871
2247,2022-07-28,209313.32,58106.49,9.14,360,Acima de 10 SM,BA,Usado,FGTS,809,78.27,0,2022-08-01,2024-12-01,29,78,Nordeste,8.09,7.827,6.0,12.251587547116227
2248,2022-07-28,326859.26,103574.85,8.22,300,6 a 10 SM,AM,Usado,FGTS,693,75.94,0,2022-08-01,2024-12-01,29,49,Norte,6.93,7.593999999999999,5.0,12.697284959678262
2249,2022-08-01,276778.16,71034.8,9.18,180,6 a 10 SM,RS,Usado,FGTS,673,79.58,1,2022-09-01,2024-12-01,28,125,Sul,6.73,7.958,3.0,12.530971597878642
2250,2022-08-01,300158.2,118472.18,7.39,360,Acima de 10 SM,BA,Novo,FGTS,655,71.7,0,2022-09-01,2024-12-01,28,40,Nordeste,6.55,7.17,6.0,12.61206494798031
2251,2022-08-01,134882.04,20273.91,5.71,300,Até 3 SM,SP,Novo,MCMV,680,86.93,0,2022-09-01,2024-12-01,28,64,Sudeste,6.8,8.693000000000001,5.0,11.812155897676467
2252,2022-08-01,234626.31,42179.25,9.45,240,6 a 10 SM,PE,Novo,FGTS,763,84.76,1,2022-09-01,2024-12-01,28,121,Nordeste,7.63,8.476,4.0,12.365749357250953
2253,2022-08-01,117088.48,15636.49,7.81,180,Até 3 SM,SP,Novo,FGTS,468,88.22,1,2022-09-01,2024-12-01,28,118,Sudeste,4.68,8.822,3.0,11.670685167291262
2254,2022-08-01,134241.85,14963.18,4.89,240,Até 3 SM,BA,Novo,MCMV,586,89.97,1,2022-09-01,2024-12-01,28,135,Nordeste,5.86,8.997,4.0,11.807398302893318
2255,2022-08-01,285562.33,52106.51,9.47,360,3 a 6 SM,CE,Usado,Livre,609,84.57,1,2022-09-01,2024-12-01,28,148,Nordeste,6.09,8.456999999999999,6.0,12.562215602989188
2256,2022-08-01,137759.39,23585.81,8.3,360,Até 3 SM,AC,Usado,FGTS,614,85.38,0,2022-09-01,2024-12-01,28,64,Norte,6.14,8.538,6.0,11.833263891661046
2257,2022-08-01,100000.0,17092.09,8.57,360,Até 3 SM,ES,Usado,FGTS,559,85.4,1,2022-09-01,2024-12-01,28,135,Sudeste,5.59,8.540000000000001,6.0,11.512925464970229
2258,2022-08-01,133310.35,29379.38,4.8,300,3 a 6 SM,BA,Usado,MCMV,671,81.94,1,2022-09-01,2024-12-01,28,119,Nordeste,6.71,8.193999999999999,5.0,11.800435147563732
2259,2022-08-01,130359.75,20408.35,6.43,240,Até 3 SM,RS,Usado,MCMV,681,86.46,0,2022-09-01,2024-12-01,28,45,Sul,6.81,8.645999999999999,4.0,11.778053215183473
2260,2022-08-02,258352.25,61520.82,8.03,120,6 a 10 SM,MS,Usado,FGTS,692,80.77,1,2022-09-01,2024-12-01,28,153,Centro-Oeste,6.92,8.077,2.0,12.462079242792948
2261,2022-08-02,81610.78,9459.15,5.35,300,Até 3 SM,MG,Usado,MCMV,553,89.61,1,2022-09-01,2024-12-01,28,148,Sudeste,5.53,8.961,5.0,11.309716640069864
2262,2022-08-02,173429.51,33959.2,8.3,240,3 a 6 SM,MG,Novo,FGTS,820,83.63,0,2022-09-01,2024-12-01,28,58,Sudeste,8.2,8.363,4.0,12.063526513393239
2263,2022-08-02,162275.02,26210.94,7.55,180,3 a 6 SM,PE,Usado,FGTS,584,86.09,1,2022-09-01,2024-12-01,28,124,Nordeste,5.84,8.609,3.0,11.997047829149235
2264,2022-08-02,137747.58,15356.63,4.65,240,Até 3 SM,RJ,Novo,MCMV,607,89.97,1,2022-09-01,2024-12-01,28,118,Sudeste,6.07,8.997,4.0,11.833178158802765
2265,2022-08-02,157311.17,23935.52,6.54,300,Até 3 SM,SP,Usado,MCMV,520,86.79,0,2022-09-01,2024-12-01,28,55,Sudeste,5.2,8.679,5.0,11.965981097332596
2266,2022-08-02,151599.24,35317.67,9.17,300,6 a 10 SM,SP,Novo,FGTS,742,81.11,0,2022-09-01,2024-12-01,28,69,Sudeste,7.42,8.111,5.0,11.92899573898523
2267,2022-08-02,147598.1,17385.55,7.09,300,Até 3 SM,PR,Novo,FGTS,732,89.46,0,2022-09-01,2024-12-01,28,56,Sul,7.32,8.946,5.0,11.90224831843693
2268,2022-08-02,424256.43,99858.17,10.97,300,6 a 10 SM,MA,Usado,Livre,603,80.95,1,2022-09-01,2024-12-01,28,148,Nordeste,6.03,8.095,5.0,12.958093339139545
2269,2022-08-02,187488.57,73665.73,9.37,180,Acima de 10 SM,SC,Usado,FGTS,743,71.79,1,2022-09-01,2024-12-01,28,121,Sul,7.43,7.179,3.0,12.141473162534465
2270,2022-08-02,221055.67,24701.1,8.77,300,Até 3 SM,PB,Usado,FGTS,600,89.95,0,2022-09-01,2024-12-01,28,85,Nordeste,6.0,8.995000000000001,5.0,12.306169849230786
2271,2022-08-02,116584.85,15233.98,5.76,300,Até 3 SM,ES,Usado,MCMV,695,88.44,0,2022-09-01,2024-12-01,28,8,Sudeste,6.95,8.844,5.0,11.66637461306735
2272,2022-08-03,143237.57,22854.3,5.11,360,Até 3 SM,SP,Novo,MCMV,522,86.24,1,2022-09-01,2024-12-01,28,134,Sudeste,5.22,8.623999999999999,6.0,11.872259859433424
2273,2022-08-03,274110.03,55970.7,10.36,360,3 a 6 SM,MA,Novo,Livre,664,83.04,1,2022-09-01,2024-12-01,28,142,Nordeste,6.64,8.304,6.0,12.521284874105884
2274,2022-08-03,247504.74,58805.02,7.79,300,6 a 10 SM,MT,Novo,FGTS,759,80.8,1,2022-09-01,2024-12-01,28,147,Centro-Oeste,7.59,8.08,5.0,12.419185012322645
2275,2022-08-03,111273.61,18436.16,5.26,300,3 a 6 SM,MT,Usado,MCMV,682,85.79,1,2022-09-01,2024-12-01,28,128,Centro-Oeste,6.82,8.579,5.0,11.619747402231107
2276,2022-08-03,349109.01,94321.41,9.24,300,6 a 10 SM,RN,Usado,FGTS,718,78.73,1,2022-09-01,2024-12-01,28,157,Nordeste,7.18,7.873,5.0,12.763139501983794
2277,2022-08-03,179772.2,29576.72,8.09,300,Até 3 SM,RJ,Usado,FGTS,524,85.87,1,2022-09-01,2024-12-01,28,117,Sudeste,5.24,8.587,5.0,12.099445772825067
2278,2022-08-03,84512.81,12916.18,6.82,300,Até 3 SM,PR,Novo,MCMV,584,86.74,1,2022-09-01,2024-12-01,28,161,Sul,5.84,8.674,5.0,11.344658399488642
2279,2022-08-04,237715.8,53114.43,8.63,240,6 a 10 SM,RS,Usado,FGTS,744,81.74,1,2022-09-01,2024-12-01,28,180,Sul,7.44,8.174,4.0,12.378831121479996
2280,2022-08-04,200000.0,49197.2,8.74,360,3 a 6 SM,GO,Usado,Livre,630,80.26,1,2022-09-01,2024-12-01,28,160,Centro-Oeste,6.3,8.026,6.0,12.206072645530174
2281,2022-08-04,339096.38,73543.82,8.61,240,6 a 10 SM,GO,Usado,FGTS,734,82.18,1,2022-09-01,2024-12-01,28,132,Centro-Oeste,7.34,8.218,4.0,12.734039652739733
2282,2022-08-04,127106.52,16399.53,6.0,300,Até 3 SM,RS,Novo,MCMV,517,88.57,1,2022-09-01,2024-12-01,28,140,Sul,5.17,8.857,5.0,11.752780754052239
2283,2022-08-04,393952.98,76910.06,7.08,180,6 a 10 SM,RN,Usado,FGTS,755,83.67,1,2022-09-01,2024-12-01,28,143,Nordeste,7.55,8.367,3.0,12.883986841056952
2284,2022-08-04,139946.58,22415.58,4.53,120,Até 3 SM,RJ,Usado,MCMV,607,86.19,0,2022-09-01,2024-12-01,28,90,Sudeste,6.07,8.619,2.0,11.849016057345969
2285,2022-08-04,129459.7,24657.69,4.66,180,3 a 6 SM,ES,Novo,MCMV,616,84.0,0,2022-09-01,2024-12-01,28,50,Sudeste,6.16,8.4,3.0,11.771124914778726
2286,2022-08-04,190560.81,23598.5,5.0,360,Até 3 SM,CE,Usado,MCMV,746,88.98,0,2022-09-01,2024-12-01,28,74,Nordeste,7.46,8.898,6.0,12.157726635209816
2287,2022-08-05,171253.02,25942.01,7.89,360,Até 3 SM,PR,Usado,FGTS,736,86.84,1,2022-09-01,2024-12-01,28,115,Sul,7.36,8.684000000000001,6.0,12.050897391005472
2288,2022-08-05,146559.65,29947.6,4.0,360,3 a 6 SM,MG,Novo,MCMV,640,83.03,0,2022-09-01,2024-12-01,28,85,Sudeste,6.4,8.303,6.0,11.89518779180467
2289,2022-08-05,165768.68,34550.31,9.07,120,3 a 6 SM,RJ,Novo,FGTS,747,82.75,0,2022-09-01,2024-12-01,28,42,Sudeste,7.47,8.275,2.0,12.018348601547128
2290,2022-08-05,171394.28,38617.04,6.18,360,3 a 6 SM,MG,Novo,MCMV,568,81.61,1,2022-09-01,2024-12-01,28,113,Sudeste,5.68,8.161,6.0,12.051721912360247
2291,2022-08-05,100000.0,15173.81,7.4,360,3 a 6 SM,PR,Novo,FGTS,622,86.83,1,2022-09-01,2024-12-01,28,165,Sul,6.22,8.683,6.0,11.512925464970229
2292,2022-08-05,116359.46,18440.34,5.37,240,Até 3 SM,TO,Usado,MCMV,413,86.32,0,2022-09-01,2024-12-01,28,67,Norte,4.13,8.632,4.0,11.664439471828345
2293,2022-08-05,126613.42,16451.77,7.27,360,Até 3 SM,RS,Novo,FGTS,728,88.5,1,2022-09-01,2024-12-01,28,136,Sul,7.28,8.85,6.0,11.748893786233833
2294,2022-08-05,212733.42,42675.13,9.96,360,3 a 6 SM,SP,Novo,Livre,519,83.29,1,2022-09-01,2024-12-01,28,111,Sudeste,5.19,8.329,6.0,12.267795111553887
2295,2022-08-05,272018.51,68091.13,11.68,360,6 a 10 SM,BA,Novo,Livre,709,79.98,1,2022-09-01,2024-12-01,28,157,Nordeste,7.09,7.998,6.0,12.513625394433326
2296,2022-08-06,113016.39,17376.87,6.08,180,3 a 6 SM,RJ,Novo,MCMV,651,86.67,0,2022-09-01,2024-12-01,28,58,Sudeste,6.51,8.667,3.0,11.635288131424366
2297,2022-08-06,113752.62,28145.76,5.15,180,3 a 6 SM,PB,Usado,MCMV,436,80.16,1,2022-09-01,2024-12-01,28,146,Nordeste,4.36,8.016,3.0,11.641781369514975
2298,2022-08-06,102910.82,25381.67,8.51,240,3 a 6 SM,PA,Novo,FGTS,775,80.22,1,2022-09-01,2024-12-01,28,149,Norte,7.75,8.022,4.0,11.541618066925881
2299,2022-08-06,275102.52,36369.47,7.95,240,Até 3 SM,RS,Novo,FGTS,413,88.32,1,2022-09-01,2024-12-01,28,152,Sul,4.13,8.831999999999999,4.0,12.524899107176054
2300,2022-08-06,177990.94,24011.31,7.78,360,Até 3 SM,MG,Usado,FGTS,548,88.11,1,2022-09-01,2024-12-01,28,99,Sudeste,5.48,8.811,6.0,12.089487929102425
2301,2022-08-06,167273.71,22693.48,8.43,300,Até 3 SM,RO,Usado,FGTS,657,88.05,1,2022-09-01,2024-12-01,28,172,Norte,6.57,8.805,5.0,12.02738673176954
2302,2022-08-06,178397.82,30724.06,8.2,300,Até 3 SM,AM,Usado,FGTS,530,85.31,0,2022-09-01,2024-12-01,28,44,Norte,5.3,8.531,5.0,12.091771279322442
2303,2022-08-06,193398.57,27892.81,7.19,360,Até 3 SM,MG,Usado,FGTS,522,87.4,1,2022-09-01,2024-12-01,28,122,Sudeste,5.22,8.74,6.0,12.172508467971927
2304,2022-08-07,108283.19,24071.1,7.27,180,3 a 6 SM,GO,Novo,FGTS,660,81.81,1,2022-09-01,2024-12-01,28,119,Centro-Oeste,6.6,8.181000000000001,3.0,11.592505203951836
2305,2022-08-07,111593.78,19249.47,6.03,240,Até 3 SM,MT,Novo,MCMV,677,85.29,1,2022-09-01,2024-12-01,28,163,Centro-Oeste,6.77,8.529,4.0,11.622620592609083
2306,2022-08-07,200000.0,30332.79,11.75,300,3 a 6 SM,SP,Novo,Livre,656,86.83,1,2022-09-01,2024-12-01,28,137,Sudeste,6.56,8.683,5.0,12.206072645530174
2307,2022-08-07,176609.48,39825.46,8.08,300,3 a 6 SM,AL,Novo,FGTS,775,81.6,1,2022-09-01,2024-12-01,28,121,Nordeste,7.75,8.16,5.0,12.081696246345444
2308,2022-08-07,134497.25,16680.77,7.07,360,Até 3 SM,MA,Usado,FGTS,595,88.97,1,2022-09-01,2024-12-01,28,164,Nordeste,5.95,8.897,6.0,11.809299031718352
2309,2022-08-07,260525.99,50742.25,7.03,360,3 a 6 SM,MG,Novo,FGTS,726,83.7,1,2022-09-01,2024-12-01,28,140,Sudeste,7.26,8.370000000000001,6.0,12.4704579048726
2310,2022-08-07,360449.63,111079.98,7.65,300,6 a 10 SM,RJ,Usado,FGTS,712,76.44,0,2022-09-01,2024-12-01,28,58,Sudeste,7.12,7.644,5.0,12.795107503337539
2311,2022-08-07,200000.0,27285.53,10.14,300,3 a 6 SM,PA,Usado,Livre,656,88.0,1,2022-09-01,2024-12-01,28,175,Norte,6.56,8.8,5.0,12.206072645530174
2312,2022-08-07,200000.0,40214.87,11.36,360,3 a 6 SM,PR,Novo,Livre,676,83.26,0,2022-09-01,2024-12-01,28,63,Sul,6.76,8.326,6.0,12.206072645530174
2313,2022-08-07,210744.52,58119.02,8.97,180,6 a 10 SM,PR,Usado,FGTS,779,78.38,0,2022-09-01,2024-12-01,28,82,Sul,7.79,7.837999999999999,3.0,12.258401873153556
2314,2022-08-07,316830.64,69628.94,9.77,180,6 a 10 SM,PR,Usado,Livre,750,81.98,1,2022-09-01,2024-12-01,28,127,Sul,7.5,8.198,3.0,12.666122651417322
2315,2022-08-07,110736.29,24731.16,7.85,300,3 a 6 SM,MT,Usado,FGTS,446,81.74,1,2022-09-01,2024-12-01,28,156,Centro-Oeste,4.46,8.174,5.0,11.614906887919423
2316,2022-08-07,257751.73,78777.26,11.82,360,6 a 10 SM,RO,Usado,Livre,753,76.59,1,2022-09-01,2024-12-01,28,135,Norte,7.53,7.659000000000001,6.0,12.459752113786847
2317,2022-08-08,183921.84,28012.98,7.3,120,Até 3 SM,SP,Novo,FGTS,575,86.78,1,2022-09-01,2024-12-01,28,138,Sudeste,5.75,8.678,2.0,12.122266163736738
2318,2022-08-08,154936.54,17472.22,8.47,360,Até 3 SM,SP,Novo,FGTS,623,89.87,1,2022-09-01,2024-12-01,28,170,Sudeste,6.23,8.987,6.0,11.950770892711558
2319,2022-08-08,169385.3,36649.75,7.34,300,3 a 6 SM,SP,Usado,FGTS,606,82.21,1,2022-09-01,2024-12-01,28,129,Sudeste,6.06,8.221,5.0,12.039931280575257
2320,2022-08-08,332941.39,84645.08,7.77,300,6 a 10 SM,PB,Usado,FGTS,648,79.73,0,2022-09-01,2024-12-01,28,55,Nordeste,6.48,7.973000000000001,5.0,12.7157217474657
2321,2022-08-08,98809.37,15723.2,5.98,300,Até 3 SM,MG,Usado,MCMV,620,86.27,1,2022-09-01,2024-12-01,28,145,Sudeste,6.2,8.626999999999999,5.0,11.500947717295794
2322,2022-08-09,88503.12,11696.19,4.81,300,Até 3 SM,MG,Novo,MCMV,843,88.33,1,2022-09-01,2024-12-01,28,179,Sudeste,8.43,8.833,5.0,11.390793084611893
2323,2022-08-09,161813.16,38429.8,4.32,180,3 a 6 SM,RS,Usado,MCMV,567,80.81,1,2022-09-01,2024-12-01,28,93,Sul,5.67,8.081,3.0,11.994197615280477
